AOA,Beta,d_e,d_a,d_r,p,q,r,Cx_s,Cy_s,Cz_s,Cl_s,Cm_s,Cn_s
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00,,,,,,
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.1891098368072345e-03,-1.5378305365864148e-02,-1.7650842966145516e-01, 2.8706343841064592e-02,-1.3175925417781842e-01, 6.0140648251067316e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.3757644842976504e-03,-3.0634460457017710e-03,-1.7626239593453458e-01, 3.0566127069906059e-02,-1.3064305816178670e-01, 3.3168134525106901e-04
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.1021348529043681e-03, 9.0227764903076484e-03,-1.7872517442751798e-01, 3.2560688140590308e-02,-1.3253580494517991e-01,-5.2321816012184212e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 1.6919771447092159e-03,-1.6949032175487721e-02, 5.0652224973240054e-02,-2.9661024292299497e-03, 1.7486051071443801e-01, 7.0793031771839423e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 1.4662609597570851e-03,-3.3889203992114288e-03, 5.1170653591994138e-02,-1.2921871944898860e-03, 1.7531307424678041e-01, 1.0464865210544152e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 1.5087994998913090e-03, 1.0151519289105411e-02, 5.1398674938385326e-02, 3.8418651862137632e-04, 1.7532510885363428e-01,-4.9790540858423047e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.6098487779585377e-03,-3.1888002013194501e-03,-6.3738443964703684e-02,-1.3285531258664253e-03, 2.1394443060027895e-02, 1.1336849948052272e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-8.3959482441359670e-03,-1.5914393581731669e-02,-6.4885001599668118e-02,-3.2316184238490118e-03, 2.0213671661899229e-02, 6.8772682557429665e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-8.5528844682447036e-03, 9.5393085084529722e-03,-6.3252374713757026e-02, 5.5239801855851199e-04, 2.1709887202725660e-02,-4.6105362713638092e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-5.4808377978551653e-03,-1.4892637635432087e-02,-1.7944750872366538e-01,-3.4904326004771792e-03,-1.3331606213422795e-01, 6.6827502848591791e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-5.8051516636645666e-03,-3.0211496379713020e-03,-1.7767413714150540e-01,-1.3678256757056438e-03,-1.3141243920646517e-01, 1.2309676422499404e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-5.7982311963690331e-03, 8.8952401539727707e-03,-1.7692792086629058e-01, 7.0439507068197885e-04,-1.3079089720481002e-01,-4.2446408028305738e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.9310961706473845e-03,-1.8496911955619855e-02, 5.0427207711123245e-02,-3.5005526638299832e-02, 1.7638213941254177e-01, 9.2682928153544671e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.3429082358439307e-03,-5.0018463070982582e-03, 5.1110688117249795e-02,-3.3236528384523609e-02, 1.7600364658498496e-01, 3.2521895798905383e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.3734533218677679e-03,-1.6713156393892172e-02,-6.4650062137857359e-02,-3.5182273346246580e-02, 2.2291079919236043e-02, 8.4387504893120510e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.8173163908570450e-03,-4.0513944448168906e-03,-6.3700632711474359e-02,-3.3215273049634002e-02, 2.2225625151690395e-02, 2.7237431271636076e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.7362538578736959e-03, 8.6504305451481998e-03,-5.9056278216543065e-02,-3.1315073994068521e-02, 2.6067052560862818e-02,-3.0079558227566676e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-2.7865389160795112e-03,-1.4980276650204249e-02,-1.7874848806126364e-01,-3.5349861131977744e-02,-1.3068189301753680e-01, 7.6485305595802916e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01,,,,,,
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.5704577935045182e-03,-1.5468614201980004e-02, 5.4684969434288751e-02, 2.9369288006920749e-02, 1.7763677958998517e-01, 4.8223035290865402e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.1376201192881807e-03,-3.1462154512730454e-03,-1.7754242187431871e-01,-3.3197124168924480e-02,-1.3044537715119792e-01, 2.2177435251571806e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.4298057221019227e-03, 8.7501504350579132e-03,-1.7272161310786807e-01,-3.1114715196868460e-02,-1.2639101633516378e-01,-3.2466576802834147e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.0920324737295372e-03, 9.3228321827984271e-03, 4.9927874959521029e-02, 3.1915768198152089e-02, 1.7391024864514790e-01,-5.9543987374177619e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.8359956333248007e-03,-1.7788330755995754e-02,-6.0312075792352232e-02, 2.8808376383457936e-02, 2.3588867939003579e-02, 6.6333575589970200e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.9648192771531248e-03,-4.5878668491462094e-03,-6.1936999009241614e-02, 3.0332984185037704e-02, 2.2553804546881724e-02, 6.8003390596735130e-04
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00,,,,,,
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.8774059924709922e-03, 8.3027921525689382e-03,-6.4894853136382893e-02, 3.2110288565077950e-02, 2.0095953381940763e-02,-5.1384833404883997e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.0414963417419857e-03,-1.7162045664201368e-02,-1.7653222700707508e-01, 2.8428620044027225e-02,-1.3185467785086366e-01, 6.9211432854507995e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.2430283333304403e-03,-4.8455562156107922e-03,-1.7627043580415291e-01, 3.0288178040105241e-02,-1.3071165235589705e-01, 1.2379629564281288e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-2.9820921768076453e-03, 7.2334492909630604e-03,-1.7873875437663336e-01, 3.2281131085487733e-02,-1.3260117355254186e-01,-4.3221818136275911e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 1.6456263867169348e-03, 7.6902674941845472e-03, 5.1366629540452541e-02,-4.8837214293642015e-05, 1.7520472997541886e-01,-3.7352997175892624e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 1.8588411969344364e-03,-1.9409981098382101e-02, 5.0598512323357332e-02,-3.3987586510859165e-03, 1.7469643763180884e-01, 8.3229547004113509e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 1.6204302146583739e-03,-5.8477605384252025e-03, 5.1141943417509085e-02,-1.7245827644063276e-03, 1.7518648065502956e-01, 2.2890431944786131e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-8.2341173028626351e-03,-1.8023207694089962e-02,-6.4920907846381715e-02,-3.5830266858452187e-03, 2.0075873844522703e-02, 7.9460526779764045e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.4617685723006215e-03,-5.2948364762627192e-03,-6.3753717030945456e-02,-1.6796604499969506e-03, 2.1289105302900874e-02, 2.2009794338645268e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-8.4198715929688240e-03, 7.4312509172307344e-03,-6.3273155975145212e-02, 2.0072423597612465e-04, 2.1608198448189630e-02,-3.5422631814019945e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-5.3239197409601811e-03,-1.6677948776255325e-02,-1.7946673168412244e-01,-3.7684487169413468e-03,-1.3342944109224911e-01, 7.5907854433727240e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-5.6680364224373867e-03, 7.1115555064712455e-03,-1.7693786676831813e-01, 4.2617472672129417e-04,-1.3087520341589259e-01,-3.3376229896696251e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-5.6623926888894564e-03,-4.8031262243735853e-03,-1.7767667452779309e-01,-1.6455282868673192e-03,-1.3149801443791345e-01, 2.1371858610611310e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 5.1064269927890227e-03,-2.0961411273137252e-02, 5.0375334385462850e-02,-3.5439244030953700e-02, 1.7619595329996288e-01, 1.0513898401162557e-02
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.5061471087334002e-03,-7.4637714889171699e-03, 5.1085203101016427e-02,-3.3669609619804385e-02, 1.7585644795243702e-01, 4.4963643742509714e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.2023852826619549e-03,-1.8824626867847909e-02,-6.4682945962479560e-02,-3.5534600133126648e-02, 2.2133009507797351e-02, 9.5090027343589269e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.6596420066312540e-03,-6.1601113942495759e-03,-6.3711531573757793e-02,-3.3566987400114559e-02, 2.2101495378253611e-02, 3.7924396805202147e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.5944200391686502e-03, 6.5475255874356871e-03,-5.9079061869180063e-02,-3.1665872276693360e-02, 2.5939749204049643e-02,-1.9423692936724366e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01,,,,,,
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-2.6193362128055682e-03,-1.6767393567525875e-02,-1.7876360503266042e-01,-3.5628658901162187e-02,-1.3081391685284671e-01, 8.5575777280264068e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-2.9844309056083038e-03,-4.9304847503444807e-03,-1.7753954034047986e-01,-3.3475354501198297e-02,-1.3054815454565463e-01, 3.1251573506742600e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.2892940787727439e-03, 6.9713955808797280e-03,-1.7273179160737159e-01,-3.1392122162861552e-02,-1.2649852878071977e-01,-2.3422273576903965e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 3.9232523173518170e-03, 6.8615259111628338e-03, 4.9929954975835515e-02, 3.1482723036967412e-02, 1.7403623820956537e-01,-4.7105131920098069e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.7306218884129768e-03,-1.7919443875934575e-02, 5.4596427253879198e-02, 2.8933928327984547e-02, 1.7745583364941223e-01, 6.0605358591698417e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.9667514173737494e-03,-1.9896291812721123e-02,-6.0338883729110289e-02, 2.8456779184364189e-02, 2.3656447234606963e-02, 7.7012528702338490e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-6.1105839656334111e-03,-6.6922500953348002e-03,-6.1943625432366096e-02, 2.9982045971432624e-02, 2.2653520525178231e-02, 1.7463778101980754e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00,,,,,,
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-6.0386599673727072e-03, 6.1944978833909908e-03,-6.4904685887742827e-02, 3.1758602699482150e-02, 2.0202068955919195e-02,-4.0699622099368308e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.1686284761830831e-03,-1.8949118211047198e-02,-1.7656358529754351e-01, 2.8150192110287631e-02,-1.3179724539753496e-01, 7.8297231487154794e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.3848495175079888e-03,-6.6266312234307704e-03,-1.7628617927867790e-01, 3.0010561791195420e-02,-1.3062764182703296e-01, 2.1436413459525972e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.1369882926271901e-03, 5.4494400564916506e-03,-1.7875991853651663e-01, 3.2002929879687808e-02,-1.3251354543722177e-01,-3.4148472652960841e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 1.7284974472571088e-03,-2.1877083722165090e-02, 5.0579998267475654e-02,-3.8328813290926240e-03, 1.7475587575331070e-01, 9.5695825127592171e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 1.4776095649283658e-03,-8.3082194176309770e-03, 5.1148320783008461e-02,-2.1573588798776467e-03, 1.7528312730104423e-01, 3.5323773811951637e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 1.4854392334345077e-03, 5.2318226093730717e-03, 5.1369667264177361e-02,-4.8117308404060211e-04, 1.7530760568358431e-01,-2.4929106019878759e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-8.3573965879645638e-03,-2.0137957130154621e-02,-6.4943393327739365e-02,-3.9358442821857929e-03, 2.0125148340994350e-02, 9.0177013698439674e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.5985291212882283e-03,-7.4023865165575523e-03,-6.3755687673208508e-02,-2.0311228747972188e-03, 2.1370531327832846e-02, 3.2690004168867289e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-8.5716987269032676e-03, 5.3260079597297286e-03,-6.3280648941098319e-02,-1.5026469408465222e-04, 2.1693261665684704e-02,-2.4753533814776065e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-5.7942169611062940e-03,-6.5865220619483389e-03,-1.7768681073780518e-01,-1.9235630391752519e-03,-1.3143085692307016e-01, 3.0440847656898482e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-5.4418990725496165e-03,-1.8469014152131293e-02,-1.7949343174678528e-01,-4.0478256506505652e-03,-1.3338975012875490e-01, 8.5015909713315983e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-5.8124008431110798e-03, 5.3307083278671900e-03,-1.7695543317230294e-01, 1.4863956384727066e-04,-1.3080681101095079e-01,-2.4319737589264868e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.3721648685306445e-03,-9.9300640858753057e-03, 5.1094928971872976e-02,-3.4103813897757476e-02, 1.7593281589386139e-01, 5.7427537625466965e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.9843202106262226e-03,-2.3434806711987333e-02, 5.0358724783327639e-02,-3.5875168960807474e-02, 1.7623357675243667e-01, 1.1763915025151152e-02
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.7870179621938604e-03,-8.2729458053737923e-03,-6.3709020437013472e-02,-3.3919760591972513e-02, 2.2164421534067121e-02, 4.8632238270924144e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.3166098886055823e-03,-2.0944634541569567e-02,-6.4702369536899007e-02,-3.5889039630226584e-02, 2.2162247026880643e-02, 1.0583480026650870e-02
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.7370868134536211e-03, 4.4448069574618936e-03,-5.9088681157586524e-02,-3.2016693182183240e-02, 2.5998874568361821e-02,-8.7677273047992357e-04
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-2.7271701576184184e-03,-1.8562739444307010e-02,-1.7878618158236118e-01,-3.5909487408051305e-02,-1.3079269071418789e-01, 9.4706894082252219e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01,,,,,,
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.1060135876250354e-03,-6.7186457705837310e-03,-1.7754416360589875e-01,-3.3754586304833266e-02,-1.3049793790526643e-01, 4.0345444027780645e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.4229972144299054e-03, 5.1929854998322119e-03,-1.7274970676295270e-01,-3.1669516099133002e-02,-1.2645365778658452e-01,-1.4378630005193191e-03
 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.5938858591970215e-03,-2.0373844519435903e-02, 5.4543135720126944e-02, 2.8497838558784586e-02, 1.7749824596329200e-01, 7.3003902438429262e-03
 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.7095506851332009e-03,-1.7693290147540758e-02,-6.6614799308144484e-02, 3.1184283859172744e-02, 1.5371760507790518e-02, 6.3184315178897183e-03
